id,text,label
33,"還記得回憶嗎, 那些說過的情話, 還記得那年我們都, 習慣把彼此牽掛, 為何變冷淡了, 可我找不到結果, 直到你說出你累了, 可能我們不適合, 你轉身瀟灑, 把我丟下, 只剩回憶在, 原地掙扎, 誰心猿意馬, 把你牽掛, 好吧只能怪, 愛情太假, 窗外雨不停下, 打濕了誰的臉頰, 只剩下回憶陪著我, 孤單溫習那牽掛, 那些青梅竹馬, 哽咽了誰的回答, 那些未曾說出的話, 都變成了一道疤, 你轉身瀟灑, 把我丟下, 只剩回憶在, 原地掙扎, 誰心猿意馬, 把你牽掛, 好吧只能怪, 愛情太假, 看著你挽著他, 誰的心在崩塌, 你轉身瀟灑, 把我丟下, 只剩回憶在, 原地掙扎, 誰心猿意馬, 把你牽掛, 好吧只能怪, 愛情太假",angry
34,"我在愛情郵局寄了一封信, 沒有地址沒有署名, 裡面有一首關於愛的歌謠, 等有心的人開啟聆聽, 聽那海風傳來誰的聲音, 流過四季依然清晰, 我化身萬千自己來回旅行, 總有一個人遇見你, 蜿蜒的情侶路沒有盡頭, 戀人像魚在大海無盡暢遊, 當花朵將芬芳灑滿香洲, 你說最深的愛是自由, 聽那海風傳來誰的聲音, 流過四季依然清晰, 我化身萬千自己來回旅行, 總有一個人遇見你, 蜿蜒的情侶路沒有盡頭, 戀人像魚在大海無盡暢遊, 當花朵將芬芳灑滿香洲, 你說最深的愛是自由, 無悔的情侶路為誰等候, 像漁女永遠不會放下的手, 若腳印走遍了半個地球, 可會想起這裡晚風溫柔, 若腳印走遍了半個地球, 可會想起這裡晚風溫柔",sad
35,"沒有任何準備生活不是絕對, 空氣中充滿了你的氣味, 我們就這樣不期而遇, 時過境遷會有幾分回憶, 搖啊搖幌啊幌, 一不小心情緒就跌到了穀底中央, 追啊追趕啊趕, 今生也許從此分離只剩模糊印象, 我不知道 什麼才是完美結局, 也許殘缺才是唯一的結局, 我不知道 什麼才是最終完美, 也許回憶才是完美的終結, 不是不願想起那段快樂記憶, 平淡中還有一絲憂鬱, 人生是這樣喜怒無常, 此刻內心感覺不太一樣, 搖啊搖幌啊幌, 一不小心情緒就跌到了穀底中央, 追啊追趕啊趕, 今生也許從此分離只剩模糊印象, 我不知道 什麼才是完美結局, 也許殘缺才是唯一的結局, 我不知道 什麼才是最終完美, 也許回憶才是完美的終結, 我不知道 什麼才是完美結局, 也許殘缺才是唯一的結局, 我不知道 什麼才是最終完美, 也許回憶才是完美的終結",angry
36,"漆黑的繁華, 喧鬧的角落, 醒了走著笑著, 卑微的呼吸, 光榮的時刻, 一個兩個哭了, 夢想好擁擠, 在前方塞車, 墊起了腳尖, 總能看到花火, 擁抱好短暫, 如戀人過客, 可總會牽手, 為了另一個活, 我知道總會輪到我, 像彩虹會劃過, 下雨後那一座最陡的山坡, 我知道總會輪到我, 胸口那麼炙熱, 心中有一隻小鳥在那歌唱, 最動人的歌, 日出和日落, 明天請你等一等我, 我知道總會輪到我, 流著血在訴說, 奔跑中等待著, 不朽的執著, 漆黑的繁華, 喧鬧的角落, 醒了走著笑著, 卑微的呼吸, 光榮的時刻, 一個兩個哭了, 夢想好擁擠, 在前方塞車, 墊起了腳尖, 總能看到花火, 擁抱好短暫, 如戀人過客, 可總會牽手, 為了另一個活, 我知道總會輪到我, 像彩虹會劃過, 下雨後那一座最陡的山坡, 我知道總會輪到我, 胸口那麼炙熱, 心中有一隻小鳥在那歌唱, 最動人的歌, 日出和日落, 明天請你等一等我, 我知道總會輪到我, 流著血在訴說, 奔跑中等待著, 不朽的執著, 我知道總會輪到我, 像彩虹會劃過, 下雨後那一座最陡的山坡, 我知道總會輪到我, 胸口那麼炙熱, 心中有一隻小鳥在那歌唱, 最動人的歌, 日出和日落, 明天請你等一等我, 我知道總會輪到我, 流著血在訴說, 奔跑中等待著, 不朽的執著",non
37,"翻越幾千公里, 天黑到達山頂, 搭好帳篷野營, 一切顯得好安靜, 枕著溪水還有蟲鳴, 一心等日出來臨 唔, 今晚沒有流星, 也要看望遠鏡, 因為那浩瀚的銀河系, 總有一顆星星, 默默等待它的命運, 渴望被聽到聲音 唔, 太陽終會醒來, 捧紅一片雲彩, 付出多少血汗, 就會贏得多少贊嘆, 夢想也會到來, 某年某月某晚, 載著熾熱的我們的心心念念的未來, 來咿咿噢誒, 來咿咿噢誒, 來咿咿噢誒, 哇咿唔哇咿噢誒, 來咿咿噢誒, 來咿咿噢誒, 來咿咿噢誒, 哇咿唔哇咿噢誒, 翻越幾千公里, 天黑到達山頂, 搭好帳篷野營, 一切顯得好安靜, 枕著溪水還有蟲鳴, 一心等日出來臨 唔, 今晚沒有流星, 也要看望遠鏡, 因為那浩瀚的銀河系, 總有一顆星星, 默默等待它的命運, 渴望被聽到聲音 唔, 太陽終會醒來, 捧紅一片雲彩, 付出多少血汗, 就會贏得多少贊嘆, 夢想也會到來, 某年某月某晚, 載著熾熱的我們的心心念念的未來, 來咿咿噢誒, 來咿咿噢誒, 來咿咿噢誒, 哇咿唔哇咿噢誒, 來咿咿噢誒, 來咿咿噢誒, 來咿咿噢誒, 噢, 太陽終會醒來, 捧紅一片雲彩, 付出多少血汗, 就會贏得多少贊嘆, 夢想也會到來, 某年某月某晚, 載著熾熱的我們的心心念念的未來, 來咿咿噢誒, 來咿咿噢誒, 來咿咿噢誒, 哇咿唔哇咿噢誒, 來咿咿噢誒, 來咿咿噢誒, 來咿咿噢誒",non
38,"人群中他的表情 總有一點點失神, 他的擁抱不自然 帶來微妙的氣氛, 對談中保持安靜 看起來心事重重, 你我不需要讀懂 也許只是在放空, 讓他疲倦的不是我們吧, 要不要問一問呢, 禮貌的問題需要禮貌回答, 於是一切變得複雜, 他在生活的縫隙生存, 一呼一吸都安穩, 他在目光的角落棲身, 一張一弛能自在, 讓他疲倦的不是我們吧, 要不要問一問呢, 禮貌的問題需要禮貌回答, 於是一切變得複雜, 他在片刻與片刻停頓, 感受眉心的皺紋, 他在靜止的瞬間認真, 把真相仔細辨認, 他向結局的結局思忖, 悉數消失的淚痕, 他向從前的從前追問, 不以憐憫的口吻, 人群中他的表情 總有一點點失神, 他的擁抱不自然 帶來微妙的氣氛",sad
40,"每次想起你為我流過的淚, 都是我為愛為情犯過的罪, 曾經我們許下的海誓山盟, 是被我親手摧毀, 都是我的錯, 不知為什麼, 沒有你的日子好寂寞, 沒有你的關愛我是真的真的好難過, 沒有你的牽掛真的好墜落, 你可知道我有多麼心疼你, 能不能再給我機會好好的愛過",sad
41,"把菸草點燃了 想像煩惱被燒掉, 把瓶蓋撬開了 想把困擾給喝掉, 將圖紋刺下了 想要永恆的記號, 將手錶調快了 想讓自己不再遲到, 早班的火車 鳴起的那一刻 宣布星期一是藍色, 車廂裡的乘客 為打卡擁擠了 多少個站才能下車, 繁忙的城市 人們各自有各 生活的方程式, 空虛的常客 必需努力裝飾 在潛意識裡得到快樂, 為不安 而找個安定 為承諾 而許個約定, 為回憶 而寫下了 多少頁日記, 怕孤獨 而跟隨人群 怕孤立 而守著次序, 怕天黑後 剩下的自己, 深夜的時刻 爵士樂圍繞著 感恩星期五怎麼了, 吧台邊的酒客 麥卡倫喝下了 多少杯還不能止渴, 煩囂的城市 人們各自有各 宣洩的方程式, 寂寞的常客 夜店內狂歡著 擁擠舞池裡尋找快樂, 為不安 而找個安定 為承諾 而許個約定, 為回憶 而寫下了 多少頁日記, 怕孤獨 而跟隨人群 怕孤立 而守著次序, 怕天黑後 剩下的自己, 為談情 而找個伴侶 為友情 多幾個兄弟, 為慶祝 而開下了 多少支香檳, 還剩下 多上個知己 還剩下 多少顆真心, 天亮以後 醒來的自己",sad
42,"天空冷清沒有飛鳥痕跡, 往日的街打烊的店還沒冒出熱氣, 有一絲寒意在你送的風衣, 牆上的日曆撕掉那些舊歲月的步履, 往日的情景偶爾寫進回憶, 有一些回憶從此只能夠, 一個人去回憶, 回憶裡的人是否能記得起, 冬天下起了小雨, 流進思念的縫隙, 沒撐傘的我在街角, 等你回來的身影, 冬天下起了小雨, 而你此刻在哪里, 濕的頭髮遮住眼睛, 看不到我的淚水流成了雨, 玻璃窗上結了花紋風帶走了睡意, 天空冷清沒有飛鳥痕跡, 往日的街打烊的店還沒冒出熱氣, 有一絲寒意在你送的風衣, 牆上的日曆撕掉那些舊歲月的步履, 往日的情景偶爾寫進回憶, 有一絲回憶從此只能夠, 一個人去回憶, 回憶裡的人是否能記得起, 冬天下起了小雨, 流進思念的縫隙, 沒撐傘的我在街角, 等你回來的身影, 冬天下起了小雨, 而你此刻在哪里, 濕的頭髮遮住眼睛, 看不到我的淚水流成了雨, 濕的頭髮遮住眼睛, 看不到我的淚水流成了雨",sad
43,"醉臥於沙場聽吶喊的沙啞笑看人世間火樹銀花, 數風雲叱吒不過道道傷疤成王敗寇一念之差, 生死一霎那豪氣永放光華江山如此大何處是家, 過重重關卡看盛世的煙花贏盡了天下輸了她, 顛覆了天下貪一夜浮誇人生只不過一場廝殺, 赤血染黃沙青春成白髮若是真英雄怎會怕, 快刀斬亂麻金戈伴鐵馬收拾舊山河再出發, 不死的戰馬心不會崩塌我是真英雄怎會假",non
44,"我像狂野之上孤獨的行者, 我的玩偶已漸漸褪色變沉默, 遙望前方一片未知的景色 渾濁, 解開衣裳我披在肩上裝作冷漠, 我的行囊已掩飾不住的羞澀, 我們就這樣各為其主的活著, 疑惑 疑惑 疑惑 疑惑, 我要的明天只是種簡單的生活, 我知道你現在還記得, 放肆的擁抱像情人一樣的撫摸, 我只要你 我只有你, 遺忘的時間像沙漏一樣的流著, 掏空我所有幻想的寄託, 蜷縮著身體像蝦米一樣的等著, 何必在意 何必再憶, 我像狂野之上孤獨的行者, 我的玩偶已漸漸褪色變沉默, 遙望前方一片未知的景色 渾濁, 解開衣裳我披在肩上裝作冷漠, 我的行囊已掩飾不住的羞澀, 我們就這樣各為其主的活著, 疑惑 疑惑 疑惑 疑惑, 我要的明天只是種簡單的生活, 我知道你現在還記得, 放肆的擁抱像情人一樣的撫摸, 我只要你 我只有你, 遺忘的時間像沙漏一樣的流著, 掏空我所有幻想的寄託, 蜷縮著身體像蝦米一樣的等著, 何必在意 何必再憶, 我要的明天只是種簡單的生活, 我知道你現在還記得, 放肆的擁抱像情人一樣的撫摸, 我只要你 我只有你, 遺忘的時間像沙漏一樣的流著, 掏空我所有幻想的寄託, 蜷縮著身體像蝦米一樣的等著, 何必在意 何必再憶",sad
45,"你開始不停扭動你的, 直到你去只是為了, 所以我並不介意 , 把我重要部位 , 我開始擔心你賺的太少, 把我重要部位 , 在你剛和父母道別離開了家, 說去上了大學其實逛了很多的, 點半隻想找個伴, 開始夜不歸宿不知歸路的頂風作案, 沒錯 他穿著, 他不偷心他是, 給你一切你想要的人設必需品, 讓你被所有人看起, 就像是一瓶酒喝完之後會被人扔掉, 只是你改不掉習慣出乎了所有人預料, 你開始不停扭動你的, 直到你去只是為了, 所以我並不介意 , 把我重要部位 , 我開始擔心你賺的太少, 把我重要部位 , 把我重要部位 , 把我重要部位 , 我開始擔心你賺的太少, 把我重要部位 , , , 總想搞事情 卻沒有一件認真, 他們都沒你 果斷的眼神, 拿開了骰盅 我的神, 你和我一樣 用雙手去勞動, 你和我一樣 想給人帶來感動, 你和我一樣 不想做家裡的蟲, 你和我一樣 , 你開始不停扭動你的, 直到你去只是為了, 所以我並不介意 , 把我重要部位 , 我開始擔心你賺的太少, 把我重要部位 , 把我重要部位 , 把我重要部位 , 我開始擔心你賺的太少, 把我重要部位 , , , , , , , 你開始不停扭動你的, 直到你去只是為了, 所以我並不介意 , 把我重要部位 , 我開始擔心你賺的太少, 把我重要部位 ",non
46,"在海邊吹著風, 在沙灘曬著太陽, 看海鷗自由飛翔, 多麼快樂, 讓海水把我打濕, 讓太陽把我照熱, 在水中自由自在游來游去, 時間寶貴 不能浪費, 抓住時間快快樂樂, 時間寶貴 不能浪費, 抓住時間快快樂樂",happy
48,"愛上你 愛上我 沒有錯, 哈, 雖然打開了窗, 可是關了所有的門, 你的眼裡沒有一絲絲傷痕, 你說沒有感覺 說不清, 難道你從來不用真情意, 愛上你 愛上我 沒有錯, 在相愛的時候, 我們彼此折磨, 離開你 離開我 是結果, 等來生再相約, 我們從頭來過, 雖然打開了窗, 可是關了所有的門, 你的眼裡沒有一絲絲傷痕, 你說沒有意義 說不清, 為什麼最初的感覺都變成雲煙, 難道愛情是空氣, 無影無蹤沒原因, 難道你從來不用真情意, 愛上你 愛上我 沒有錯, 在相愛的時候, 我們彼此折磨, 離開你 離開我 是結果, 等來生再相約, 我們從頭來過, 愛上你 愛上我 沒有錯, 在相愛的時候, 我們彼此折磨, 離開你 離開我 是結果, 等來生再相約, 我們從頭來過, 愛上你 愛上我 沒有錯, 在相愛的時候, 我們彼此折磨, 離開你 離開我 是結果, 等來生再相約, 我們從頭來過, 等來生再相約, 我們從頭愛過",angry
49,"春天的花開四季的香 飄出, 列車走過還沒有人上路, 這趟旅途你是否會感到孤獨, 民謠的路我陪你傾訴, 輕飄飄的夢在風中飄過, 歲月溜走只留下風塵僕僕, 人生相逢難得幾次千杯少, 一起走過生命的旅途, 咿喲 珍惜呀, 咿喲 珍惜呀, 咿喲 珍惜呀, 珍惜呀 珍惜呀, 喲咿喲咿喲喲咿喲, 在這個春天 相逢在春天, 喲咿喲咿喲喲咿喲, 約定在春天 相逢在春天, 喲咿喲咿喲喲咿喲, 在每個春天 是幸福的春天, 喲咿喲咿喲喲咿喲, 約定在春天 相逢在春天, 春天的花開四季的香 飄出, 列車走過還沒有人上路, 這趟旅途你是否會感到孤獨, 民謠的路我陪你傾訴, 輕飄飄的夢在風中飄過, 歲月溜走只留下風塵僕僕, 人生相逢難得幾次千杯少, 一起走過生命的旅途, 咿喲 珍惜呀, 咿喲 珍惜呀, 咿喲 珍惜呀, 咿喲 咿喲, 喲咿喲咿喲喲咿喲, 在這個春天 相逢在春天, 喲咿喲咿喲喲咿喲, 約定在春天 相逢在春天, 喲咿喲咿喲喲咿喲, 在每個春天 是幸福的春天, 喲咿喲咿喲喲咿喲, 約定在春天 相逢在春天, 喲咿喲咿喲喲咿喲, 約定在春天 相逢在春天",happy
50,"沒有你的城市在哪裡都一樣, 睜開眼看日出轉過身看日落, 沒有你的日子 誰在身邊有什麼不同, 再也找不到一首歌可以單曲重複, 沒有你的城市在哪裡都一樣, 走在沒有表情的陌生的大街小巷, 沒有你的日子 我只是一副行走的皮囊, 再沒人對我說 晚安 沒人催我吃飯, 遊走在空曠的房間, 找不到休息的終點, 醒不來的魂繞夢牽, 只能和孤單說聲 晚安, 沒有你的城市在哪裡都一樣, 坐在戒掉的咖啡館嘴角微微上揚, 去臺灣慢慢的感受流失的時間, 騎著單車你坐在後邊, 沒有你的城市去哪裡有什麼意義, 如果不能在一起我去哪裡我並不關心, 在成都的機場 還是寬窄巷, 一個人這場戲該怎麼收場, 沒有你的城市在哪裡都一樣",sad
51,"你是假日明媚的陽光, 讓我的心跳輕鬆, 你是星空溫柔的目光, 讓我的心情明朗, 你是冬日溫暖的陽光, 讓我的心暖洋洋, 你是夏日炙熱的陽光, 讓我感受著希望, 我像是個孩子尋找著溫暖, 有一天你告訴我你並不屬於我, 我帶著美好的願望默默出發, 找尋一個美麗的天堂卻感到失落, 也許你心中從來沒有一個我, 要不然為何捨得這樣放棄我, 你是我心中永遠美麗的記憶, 明天我依然走在尋找的路上, 你是假日明媚的陽光, 讓我的心跳輕鬆, 你是星空溫柔的目光, 讓我的心情明朗, 你是冬日溫暖的陽光, 讓我的心暖洋洋, 你是夏日炙熱的陽光, 讓我感受著希望, 我像是個孩子尋找著溫暖, 有一天你告訴我你並不屬於我, 我帶著美好的願望默默出發, 找尋一個美麗的天堂卻感到失落, 也許你心中從來沒有一個我, 要不然為何捨得這樣放棄我, 你是我心中永遠美麗的記憶, 明天我依然走在尋找的路上, 你是我心中永遠美麗的記憶, 明天我依然走在尋找的路上",happy
